id,trait,ncase,group_name,year,author,consortium,sex,pmid,population,unit,sample_size,build,ncontrol,category,subcategory,ontology,note,mr,nsnp,doi,coverage,study_design,priority,sd,catalog_row_original,technical_scope_status,technical_scope_reason,eqtl_pattern_outside_scope,ihd_candidate_index,ihd_saved_estimate,ihd_output_status,ihd_outcome_id,ihd_method,ihd_nsnp_or_snp_raw,ihd_instrument_count,ihd_single_instrument_snp,ihd_beta,ihd_se,ihd_p_value,ihd_p_for_bh,ihd_q_bh_m11988,ihd_output_index,ihd_output_file,dd_candidate_index,dd_saved_estimate,dd_output_status,dd_outcome_id,dd_method,dd_nsnp_or_snp_raw,dd_instrument_count,dd_single_instrument_snp,dd_beta,dd_se,dd_p_value,dd_p_for_bh,dd_q_bh_m11988,dd_output_index,dd_output_file,ihd_candidate,dd_candidate,ihd_scheduling_status,dd_scheduling_status,ihd_availability_note,dd_availability_note
ukb-e-30060_AFR,Mean corpuscular haemoglobin concentration,6281,public,2020,Pan-UKB team,NA,Males and Females,,African American or Afro-Caribbean,NA,6281,HG19/GRCh37,0,Continuous,NA,NA,NA,1,15531695,,,,0,,13904,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30060_CSA,Mean corpuscular haemoglobin concentration,8532,public,2020,Pan-UKB team,NA,Males and Females,,South Asian,NA,8532,HG19/GRCh37,0,Continuous,NA,NA,NA,1,9812502,,,,0,,13905,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30060_EAS,Mean corpuscular haemoglobin concentration,2632,public,2020,Pan-UKB team,NA,Males and Females,,East Asian,NA,2632,HG19/GRCh37,0,Continuous,NA,NA,NA,1,8258780,,,,0,,13906,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30060_MID,Mean corpuscular haemoglobin concentration,1548,public,2020,Pan-UKB team,NA,Males and Females,,"Greater Middle Eastern (Middle Eastern, North African, or Persian)",NA,1548,HG19/GRCh37,0,Continuous,NA,NA,NA,1,11885496,,,,0,,13907,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30070_AFR,Red blood cell (erythrocyte) distribution width,6281,public,2020,Pan-UKB team,NA,Males and Females,,African American or Afro-Caribbean,NA,6281,HG19/GRCh37,0,Continuous,NA,NA,NA,1,15531695,,,,0,,13908,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30070_CSA,Red blood cell (erythrocyte) distribution width,8532,public,2020,Pan-UKB team,NA,Males and Females,,South Asian,NA,8532,HG19/GRCh37,0,Continuous,NA,NA,NA,1,9812502,,,,0,,13909,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30070_EAS,Red blood cell (erythrocyte) distribution width,2632,public,2020,Pan-UKB team,NA,Males and Females,,East Asian,NA,2632,HG19/GRCh37,0,Continuous,NA,NA,NA,1,8258780,,,,0,,13910,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30070_MID,Red blood cell (erythrocyte) distribution width,1548,public,2020,Pan-UKB team,NA,Males and Females,,"Greater Middle Eastern (Middle Eastern, North African, or Persian)",NA,1548,HG19/GRCh37,0,Continuous,NA,NA,NA,1,11885496,,,,0,,13911,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30080_AFR,Platelet count,6281,public,2020,Pan-UKB team,NA,Males and Females,,African American or Afro-Caribbean,NA,6281,HG19/GRCh37,0,Continuous,NA,NA,NA,1,15531695,,,,0,,13912,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30080_CSA,Platelet count,8532,public,2020,Pan-UKB team,NA,Males and Females,,South Asian,NA,8532,HG19/GRCh37,0,Continuous,NA,NA,NA,1,9812502,,,,0,,13913,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30080_EAS,Platelet count,2632,public,2020,Pan-UKB team,NA,Males and Females,,East Asian,NA,2632,HG19/GRCh37,0,Continuous,NA,NA,NA,1,8258780,,,,0,,13914,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30080_MID,Platelet count,1548,public,2020,Pan-UKB team,NA,Males and Females,,"Greater Middle Eastern (Middle Eastern, North African, or Persian)",NA,1548,HG19/GRCh37,0,Continuous,NA,NA,NA,1,11885496,,,,0,,13915,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30090_AFR,Platelet crit,6281,public,2020,Pan-UKB team,NA,Males and Females,,African American or Afro-Caribbean,NA,6281,HG19/GRCh37,0,Continuous,NA,NA,NA,1,15531695,,,,0,,13916,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30090_CSA,Platelet crit,8532,public,2020,Pan-UKB team,NA,Males and Females,,South Asian,NA,8532,HG19/GRCh37,0,Continuous,NA,NA,NA,1,9812502,,,,0,,13917,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30090_EAS,Platelet crit,2632,public,2020,Pan-UKB team,NA,Males and Females,,East Asian,NA,2632,HG19/GRCh37,0,Continuous,NA,NA,NA,1,8258780,,,,0,,13918,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30090_MID,Platelet crit,1548,public,2020,Pan-UKB team,NA,Males and Females,,"Greater Middle Eastern (Middle Eastern, North African, or Persian)",NA,1548,HG19/GRCh37,0,Continuous,NA,NA,NA,1,11885496,,,,0,,13919,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30100_AFR,Mean platelet (thrombocyte) volume,6281,public,2020,Pan-UKB team,NA,Males and Females,,African American or Afro-Caribbean,NA,6281,HG19/GRCh37,0,Continuous,NA,NA,NA,1,15531695,,,,0,,13920,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30100_CSA,Mean platelet (thrombocyte) volume,8532,public,2020,Pan-UKB team,NA,Males and Females,,South Asian,NA,8532,HG19/GRCh37,0,Continuous,NA,NA,NA,1,9812502,,,,0,,13921,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30100_EAS,Mean platelet (thrombocyte) volume,2632,public,2020,Pan-UKB team,NA,Males and Females,,East Asian,NA,2632,HG19/GRCh37,0,Continuous,NA,NA,NA,1,8258780,,,,0,,13922,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30100_MID,Mean platelet (thrombocyte) volume,1548,public,2020,Pan-UKB team,NA,Males and Females,,"Greater Middle Eastern (Middle Eastern, North African, or Persian)",NA,1548,HG19/GRCh37,0,Continuous,NA,NA,NA,1,11885496,,,,0,,13923,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30110_AFR,Platelet distribution width,6281,public,2020,Pan-UKB team,NA,Males and Females,,African American or Afro-Caribbean,NA,6281,HG19/GRCh37,0,Continuous,NA,NA,NA,1,15531695,,,,0,,13924,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30110_CSA,Platelet distribution width,8532,public,2020,Pan-UKB team,NA,Males and Females,,South Asian,NA,8532,HG19/GRCh37,0,Continuous,NA,NA,NA,1,9812502,,,,0,,13925,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30110_EAS,Platelet distribution width,2632,public,2020,Pan-UKB team,NA,Males and Females,,East Asian,NA,2632,HG19/GRCh37,0,Continuous,NA,NA,NA,1,8258780,,,,0,,13926,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30110_MID,Platelet distribution width,1548,public,2020,Pan-UKB team,NA,Males and Females,,"Greater Middle Eastern (Middle Eastern, North African, or Persian)",NA,1548,HG19/GRCh37,0,Continuous,NA,NA,NA,1,11885496,,,,0,,13927,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30120_AFR,Lymphocyte count,6262,public,2020,Pan-UKB team,NA,Males and Females,,African American or Afro-Caribbean,NA,6262,HG19/GRCh37,0,Continuous,NA,NA,NA,1,15531513,,,,0,,13928,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30120_CSA,Lymphocyte count,8502,public,2020,Pan-UKB team,NA,Males and Females,,South Asian,NA,8502,HG19/GRCh37,0,Continuous,NA,NA,NA,1,9812124,,,,0,,13929,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30120_EAS,Lymphocyte count,2630,public,2020,Pan-UKB team,NA,Males and Females,,East Asian,NA,2630,HG19/GRCh37,0,Continuous,NA,NA,NA,1,8258919,,,,0,,13930,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30120_MID,Lymphocyte count,1546,public,2020,Pan-UKB team,NA,Males and Females,,"Greater Middle Eastern (Middle Eastern, North African, or Persian)",NA,1546,HG19/GRCh37,0,Continuous,NA,NA,NA,1,11885437,,,,0,,13931,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30130_AFR,Monocyte count,6262,public,2020,Pan-UKB team,NA,Males and Females,,African American or Afro-Caribbean,NA,6262,HG19/GRCh37,0,Continuous,NA,NA,NA,1,15531513,,,,0,,13932,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30130_CSA,Monocyte count,8502,public,2020,Pan-UKB team,NA,Males and Females,,South Asian,NA,8502,HG19/GRCh37,0,Continuous,NA,NA,NA,1,9812124,,,,0,,13933,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30130_EAS,Monocyte count,2630,public,2020,Pan-UKB team,NA,Males and Females,,East Asian,NA,2630,HG19/GRCh37,0,Continuous,NA,NA,NA,1,8258919,,,,0,,13934,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30130_MID,Monocyte count,1546,public,2020,Pan-UKB team,NA,Males and Females,,"Greater Middle Eastern (Middle Eastern, North African, or Persian)",NA,1546,HG19/GRCh37,0,Continuous,NA,NA,NA,1,11885437,,,,0,,13935,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30140_AFR,Neutrophill count,6262,public,2020,Pan-UKB team,NA,Males and Females,,African American or Afro-Caribbean,NA,6262,HG19/GRCh37,0,Continuous,NA,NA,NA,1,15531513,,,,0,,13936,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30140_CSA,Neutrophill count,8502,public,2020,Pan-UKB team,NA,Males and Females,,South Asian,NA,8502,HG19/GRCh37,0,Continuous,NA,NA,NA,1,9812124,,,,0,,13937,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
ukb-e-30140_EAS,Neutrophill count,2630,public,2020,Pan-UKB team,NA,Males and Females,,East Asian,NA,2630,HG19/GRCh37,0,Continuous,NA,NA,NA,1,8258919,,,,0,,13938,outside European-ancestry technical scope,catalogue population metadata != European,FALSE,,,not queried as IHD candidate,,,,,,,,,,,,,,,not queried as DD candidate,,,,,,,,,,,,,FALSE,FALSE,not scheduled: outside European-ancestry technical scope,not scheduled: outside European-ancestry technical scope,,
